1590393622.476290,1
1590393622.579885,9
1590393622.683553,16
1590393622.787052,20
1590393622.890844,19
1590393622.993804,20
1590393623.096766,19
1590393623.200330,18
1590393623.302763,18
1590393623.406112,19
1590393623.510046,19
1590393623.613613,17
1590393623.716364,19
1590393623.819604,19
1590393623.922985,19
1590393624.026845,19
1590393624.129120,19
1590393624.232315,20
1590393624.334868,18
1590393624.437851,18
1590393624.540580,15
1590393624.643617,15
1590393624.746016,15
1590393624.849574,16
1590393624.952203,12
1590393625.056267,11
1590393625.159141,10
1590393625.261614,10
1590393625.365261,10
1590393625.468169,10
1590393625.572660,11
1590393625.675925,11
1590393625.778183,11
1590393625.882192,11
1590393625.985730,11
1590393626.088527,11
1590393626.191365,11
1590393626.295394,11
1590393626.399478,12
1590393626.502488,13
1590393626.605312,13
1590393626.707701,19
1590393626.811211,19
1590393626.914419,19
1590393627.017415,13
1590393627.120833,13
1590393627.223678,12
1590393627.328092,13
1590393627.431812,13
1590393627.535075,16
1590393627.638399,16
1590393627.741089,13
1590393627.844459,13
1590393627.947582,13
1590393628.050713,13
1590393628.153840,13
1590393628.256979,15
1590393628.359673,15
1590393628.463057,15
1590393628.566281,15
1590393628.669881,16
1590393628.773959,14
1590393628.877507,14
1590393628.980818,14
1590393629.084527,14
1590393629.188267,14
1590393629.291098,15
1590393629.393565,15
1590393629.497117,16
1590393629.600941,16
1590393629.703669,16
1590393629.806826,15
1590393629.909883,15
1590393630.012524,16
1590393630.115453,16
1590393630.218925,16
1590393630.321973,19
1590393630.425323,19
1590393630.528797,17
1590393630.632364,14
1590393630.734947,14
1590393630.838570,15
1590393630.941537,10
1590393631.044033,8
1590393631.148547,9
1590393631.251537,8
1590393631.354548,11
1590393631.457552,12
1590393631.560249,12
1590393631.664365,9
1590393631.768746,9
1590393631.871936,9
1590393631.974981,9
1590393632.077757,10
1590393632.181140,10
1590393632.285184,11
1590393632.388157,11
1590393632.494559,11
1590393632.597231,11
1590393632.700628,10
1590393632.803801,10
1590393632.906442,11
1590393633.010644,12
1590393633.113820,11
1590393633.217457,11
1590393633.321049,11
1590393633.424351,11
1590393633.527934,13
1590393633.631362,12
1590393633.734705,12
1590393633.837577,12
1590393633.941125,12
1590393634.043972,12
1590393634.147132,12
1590393634.250406,12
1590393634.354034,12
1590393634.456345,12
1590393634.560188,15
1590393634.663921,15
1590393634.766366,19
1590393634.869520,19
1590393634.972904,15
1590393635.075919,13
1590393635.180540,12
1590393635.284419,7
1590393635.387158,6
1590393635.490767,7
1590393635.594631,7
1590393635.697895,7
1590393635.801111,7
1590393635.906243,7
1590393636.009280,8
1590393636.111850,8
1590393636.215105,8
1590393636.318662,8
1590393636.421688,8
1590393636.524916,8
1590393636.628013,9
1590393636.731775,9
1590393636.835018,9
1590393636.937812,9
1590393637.040979,9
1590393637.144774,9
1590393637.247410,9
1590393637.350378,10
1590393637.452480,10
1590393637.556275,11
1590393637.659394,10
1590393637.762176,10
1590393637.865475,10
1590393637.968749,10
1590393638.072397,12
1590393638.175955,12
1590393638.278747,18
1590393638.381840,18
1590393638.484404,12
1590393638.587293,13
1590393638.691185,11
1590393638.794750,11
1590393638.897994,11
1590393639.000509,12
1590393639.103212,12
1590393639.206268,12
1590393639.309822,12
1590393639.411890,13
1590393639.514675,13
1590393639.617979,13
1590393639.721386,12
1590393639.824276,12
1590393639.927575,13
1590393640.031107,13
1590393640.134074,13
1590393640.237718,13
1590393640.341477,13
1590393640.444353,13
1590393640.547480,13
1590393640.650769,13
1590393640.754541,13
1590393640.858252,14
1590393640.961973,14
1590393641.065659,14
1590393641.168333,14
1590393641.270979,14
1590393641.374116,14
1590393641.478661,14
1590393641.581807,15
1590393641.684393,15
1590393641.788496,19
1590393641.891405,19
1590393641.994656,17
1590393642.098845,13
1590393642.201872,13
1590393642.304208,12
1590393642.406940,9
1590393642.509958,7
1590393642.613295,8
1590393642.716499,9
1590393642.819950,9
1590393642.923563,9
1590393643.027345,8
1590393643.131051,8
1590393643.234310,10
1590393643.337296,9
1590393643.440617,9
1590393643.543432,9
1590393643.645902,9
1590393643.748891,9
1590393643.852729,9
1590393643.955165,10
1590393644.058937,10
1590393644.162771,10
1590393644.266204,10
1590393644.369741,10
1590393644.472866,10
1590393644.575928,10
1590393644.679890,11
1590393644.782110,11
1590393644.885782,11
1590393644.989038,11
1590393645.093019,11
1590393645.196862,11
1590393645.300709,11
1590393645.403406,11
1590393645.506574,12
1590393645.610023,12
1590393645.713078,12
1590393645.816620,13
1590393645.920352,13
1590393646.023022,12
1590393646.126396,19
1590393646.228861,19
1590393646.331471,13
1590393646.435205,14
1590393646.538901,13
1590393646.641731,13
1590393646.746153,13
1590393646.848936,13
1590393646.952312,13
1590393647.055255,13
1590393647.157868,13
1590393647.260519,13
1590393647.364554,14
1590393647.467374,14
1590393647.570246,14
1590393647.672683,14
1590393647.776192,14
1590393647.880520,14
1590393647.985046,14
1590393648.088092,14
1590393648.191318,14
1590393648.295060,14
1590393648.399178,15
1590393648.502208,15
1590393648.605259,15
1590393648.708165,15
1590393648.811705,15
1590393648.914476,15
1590393649.018128,15
1590393649.121286,15
1590393649.225258,15
1590393649.328480,16
1590393649.432264,16
1590393649.535791,17
1590393649.639432,19
1590393649.742331,19
1590393649.846577,19
1590393649.949700,16
1590393650.053055,16
1590393650.155804,16
1590393650.259074,16
1590393650.362415,16
1590393650.465411,17
1590393650.567994,17
1590393650.670778,18
1590393650.774346,19
1590393650.878262,19
1590393650.981670,19
1590393651.085047,19
1590393651.188112,19
1590393651.291345,19
1590393651.394754,17
1590393651.500053,17
1590393651.603343,14
1590393651.706356,9
1590393651.809741,8
1590393651.913594,9
1590393652.016378,9
1590393652.119369,9
1590393652.222780,9
1590393652.326593,9
1590393652.429627,9
1590393652.532785,10
1590393652.635440,10
1590393652.739987,10
1590393652.843078,10
1590393652.947169,10
1590393653.049877,10
1590393653.153055,10
1590393653.255996,10
1590393653.359197,11
1590393653.463119,10
1590393653.566728,11
1590393653.669718,11
1590393653.772296,11
1590393653.876319,11
1590393653.980366,11
1590393654.082882,11
1590393654.186880,12
1590393654.289891,12
1590393654.393477,13
1590393654.497736,13
1590393654.601062,19
1590393654.703694,19
1590393654.808163,14
1590393654.911656,13
1590393655.017451,13
1590393655.120148,14
1590393655.223353,13
1590393655.326967,13
1590393655.430221,13
1590393655.533562,13
1590393655.637267,13
1590393655.740948,13
1590393655.843473,13
1590393655.947006,13
1590393656.049962,14
1590393656.153050,14
1590393656.256784,14
1590393656.360552,14
1590393656.465176,14
1590393656.569430,14
1590393656.673235,14
1590393656.776666,14
1590393656.880428,15
1590393656.983124,14
1590393657.087016,15
1590393657.189970,15
1590393657.293706,15
1590393657.397344,16
1590393657.499858,15
1590393657.603560,15
1590393657.707216,15
1590393657.810421,15
1590393657.913548,16
1590393658.016619,16
1590393658.120142,20
1590393658.222720,19
1590393658.325598,19
1590393658.429398,15
1590393658.533636,15
1590393658.636823,15
1590393658.740352,13
1590393658.843346,7
1590393658.946506,8
1590393659.050051,9
1590393659.153626,10
1590393659.256566,12
1590393659.359808,10
1590393659.463171,10
1590393659.567245,10
1590393659.670138,9
1590393659.772468,9
1590393659.875205,9
1590393659.977937,10
1590393660.081641,10
1590393660.185067,10
1590393660.288845,10
1590393660.392388,10
1590393660.496187,10
1590393660.599422,10
1590393660.703213,11
1590393660.806007,11
1590393660.908782,11
1590393661.012242,11
1590393661.116658,11
1590393661.219470,11
1590393661.322156,11
1590393661.425564,11
1590393661.528499,12
1590393661.631740,12
1590393661.734035,12
1590393661.837421,12
1590393661.941095,12
1590393662.044989,12
1590393662.148085,12
1590393662.251821,13
1590393662.355030,12
1590393662.459076,14
1590393662.562112,14
1590393662.665719,14
1590393662.769132,19
1590393662.872439,19
1590393662.976428,12
1590393663.080108,13
1590393663.183004,12
1590393663.286824,7
1590393663.389744,6
1590393663.493950,7
1590393663.597396,7
1590393663.700604,8
1590393663.803371,7
1590393663.906805,7
1590393664.009711,8
1590393664.114121,8
1590393664.217346,9
1590393664.320362,8
1590393664.423628,8
1590393664.526528,8
1590393664.629414,9
1590393664.732259,9
1590393664.835113,9
1590393664.937915,9
1590393665.040403,10
1590393665.146235,9
1590393665.249098,9
1590393665.352483,10
1590393665.456471,10
1590393665.560124,10
1590393665.663361,10
1590393665.765935,10
1590393665.868281,10
1590393665.971543,10
1590393666.076131,12
1590393666.180799,11
1590393666.285886,18
1590393666.390635,16
1590393666.495734,12
1590393666.601589,13
1590393666.705050,11
1590393666.808850,11
1590393666.911932,11
1590393667.015390,12
1590393667.118833,12
1590393667.222467,12
1590393667.326691,12
1590393667.430629,12
1590393667.533726,12
1590393667.643460,12
1590393667.746701,12
1590393667.849856,13
1590393667.955070,13
1590393668.058054,13
1590393668.164736,13
1590393668.268284,13
1590393668.371364,13
1590393668.474145,13
1590393668.577397,13
1590393668.681330,13
1590393668.784560,14
1590393668.888041,14
1590393668.992313,14
1590393669.097040,14
1590393669.200114,14
1590393669.303311,14
1590393669.406339,14
1590393669.508984,15
1590393669.613062,15
1590393669.716167,14
1590393669.818864,19
1590393669.923602,19
1590393670.026867,13
1590393670.130685,13
1590393670.233299,12
1590393670.339216,9
1590393670.441680,7
1590393670.544033,8
1590393670.647411,9
1590393670.750699,8
1590393670.853647,9
1590393670.956331,8
1590393671.059580,8
1590393671.163851,9
1590393671.267001,9
1590393671.370250,9
1590393671.473475,9
1590393671.576675,9
1590393671.680530,9
1590393671.783177,9
1590393671.887249,10
1590393671.990420,10
1590393672.093644,10
1590393672.197599,10
1590393672.301059,10
1590393672.405510,10
1590393672.509430,10
1590393672.612494,11
1590393672.716274,11
1590393672.819644,11
1590393672.923250,11
1590393673.025644,11
1590393673.129744,11
1590393673.233832,11
1590393673.337867,11
1590393673.441350,12
1590393673.544628,12
1590393673.647443,12
1590393673.753132,12
1590393673.858904,13
1590393673.963972,13
1590393674.066952,19
1590393674.170189,20
1590393674.273080,12
1590393674.375893,13
1590393674.478918,13
1590393674.582187,13
1590393674.685896,13
1590393674.789219,13
1590393674.892589,13
1590393674.996596,13
1590393675.100761,13
1590393675.204124,13
1590393675.308377,13
1590393675.411354,14
1590393675.514850,14
1590393675.618943,13
1590393675.721699,14
1590393675.825030,14
1590393675.928418,14
1590393676.031943,14
1590393676.135662,14
1590393676.239574,14
1590393676.342811,14
1590393676.445902,15
1590393676.548726,15
1590393676.652160,16
1590393676.755043,15
1590393676.857906,15
1590393676.961172,15
1590393677.064545,15
1590393677.167805,15
1590393677.273001,15
1590393677.375962,16
1590393677.481665,17
1590393677.584321,19
1590393677.688294,19
1590393677.791038,19
1590393677.894474,15
1590393677.997794,15
1590393678.101905,14
1590393678.204273,12
1590393678.307402,8
1590393678.410258,8
1590393678.513686,9
1590393678.616588,10
1590393678.720137,10
1590393678.823793,10
1590393678.926680,10
1590393679.029726,10
1590393679.133484,10
1590393679.235769,9
1590393679.339506,9
1590393679.443255,10
1590393679.546537,10
1590393679.650541,11
1590393679.753952,10
1590393679.856840,10
1590393679.960536,10
1590393680.064620,10
1590393680.168645,11
1590393680.271909,11
1590393680.374862,11
1590393680.477990,11
1590393680.581400,11
1590393680.684595,11
1590393680.788642,11
1590393680.891179,11
1590393680.995370,12
1590393681.098647,12
1590393681.201408,12
1590393681.306837,12
1590393681.409869,12
1590393681.513519,12
1590393681.616758,12
1590393681.719607,12
1590393681.821889,12
1590393681.924962,14
1590393682.028394,14
1590393682.131291,13
1590393682.233876,20
1590393682.337453,19
1590393682.439954,13
1590393682.543016,13
1590393682.646048,12
1590393682.748918,8
1590393682.851502,6
1590393682.953989,7
1590393683.058024,7
1590393683.161560,7
1590393683.264887,7
1590393683.368231,7
1590393683.471287,8
1590393683.573737,8
1590393683.677237,8
1590393683.781372,8
1590393683.884659,8
1590393683.987776,8
1590393684.090807,9
1590393684.195251,9
1590393684.299063,9
1590393684.401955,9
1590393684.505138,10
1590393684.608648,9
1590393684.711838,9
1590393684.815461,10
1590393684.920052,10
1590393685.023196,10
1590393685.126017,10
1590393685.230016,10
1590393685.332782,10
1590393685.436687,10
1590393685.540032,10
1590393685.642825,18
1590393685.747022,18
1590393685.850064,15
1590393685.952766,12
1590393686.056538,12
1590393686.159979,11
1590393686.263208,11
1590393686.366302,11
1590393686.469745,13
1590393686.572259,12
1590393686.675221,12
1590393686.777891,13
1590393686.881747,12
1590393686.985408,12
1590393687.091965,12
1590393687.195194,12
1590393687.298343,12
1590393687.401582,13
1590393687.504986,13
1590393687.608339,13
1590393687.711294,13
1590393687.815208,13
1590393687.918669,13
1590393688.022202,13
1590393688.126240,13
1590393688.230087,13
1590393688.333069,14
1590393688.435784,14
1590393688.538874,14
1590393688.641737,14
1590393688.745450,14
1590393688.848460,14
1590393688.951981,15
1590393689.055315,15
1590393689.159093,14
1590393689.262229,19
1590393689.365497,19
1590393689.468702,13
1590393689.571645,13
1590393689.674911,12
1590393689.778488,11
1590393689.881632,8
1590393689.984966,7
1590393690.087710,9
1590393690.191454,9
1590393690.294500,9
1590393690.398702,8
1590393690.502149,8
1590393690.604927,8
1590393690.707403,9
1590393690.810484,9
1590393690.913433,9
1590393691.017106,9
1590393691.119727,9
1590393691.222371,9
1590393691.325894,11
1590393691.428579,10
1590393691.531558,10
1590393691.634369,10
1590393691.737422,10
1590393691.840478,10
1590393691.943330,10
1590393692.047523,10
1590393692.149917,12
1590393692.252068,11
1590393692.355635,11
1590393692.458663,11
1590393692.562690,11
1590393692.665647,12
1590393692.768444,11
1590393692.870754,11
1590393692.974824,12
1590393693.078885,12
1590393693.182245,12
1590393693.285530,13
1590393693.388330,13
1590393693.491156,19
1590393693.595744,19
1590393693.699097,14
1590393693.802758,13
1590393693.906307,14
1590393694.010161,13
1590393694.114048,13
1590393694.217065,13
1590393694.319961,13
1590393694.423427,13
1590393694.527967,13
1590393694.631586,13
1590393694.734595,13
1590393694.838905,14
1590393694.942172,14
1590393695.044926,14
1590393695.148816,14
1590393695.251884,14
1590393695.354649,14
1590393695.457250,14
1590393695.560113,14
1590393695.663567,14
1590393695.766610,14
1590393695.869616,15
1590393695.971998,15
1590393696.075057,15
1590393696.179794,15
1590393696.283041,15
1590393696.385721,15
1590393696.489226,15
1590393696.593694,15
1590393696.697940,15
1590393696.801885,16
1590393696.905372,16
1590393697.008614,20
1590393697.112614,19
1590393697.216531,19
1590393697.320047,15
1590393697.423431,15
1590393697.526509,15
1590393697.629855,13
1590393697.733457,8
1590393697.836540,8
1590393697.940422,9
1590393698.043011,10
1590393698.146512,11
1590393698.250444,11
1590393698.353496,10
1590393698.456454,10
1590393698.559445,9
1590393698.663287,9
1590393698.767605,9
1590393698.870647,10
1590393698.973577,10
1590393699.076300,10
1590393699.179827,11
1590393699.284451,10
1590393699.387720,10
1590393699.490923,10
1590393699.595681,10
1590393699.698813,11
1590393699.802005,11
1590393699.905294,11
1590393700.007596,11
1590393700.111209,11
1590393700.214347,11
1590393700.318643,11
1590393700.422799,11
1590393700.526543,12
1590393700.630671,12
1590393700.733908,12
1590393700.837290,12
1590393700.939914,12
1590393701.042931,12
1590393701.147054,12
1590393701.250110,12
1590393701.354183,13
1590393701.457039,15
1590393701.560650,14
1590393701.664471,19
1590393701.767937,19
1590393701.871418,13
1590393701.974341,13
1590393702.077167,13
1590393702.180662,13
1590393702.283384,13
1590393702.386638,14
1590393702.489392,15
1590393702.594005,15
1590393702.697646,15
1590393702.802389,15
1590393702.905673,14
1590393703.008950,14
1590393703.112782,14
1590393703.215578,14
1590393703.319419,14
1590393703.422350,15
1590393703.526249,15
1590393703.630448,15
